Classification level 1 ID;Classification level 1 NAME;Classification level 2 ID;Classification level 2 NAME;Classification level 3 ID;Classification level 3 NAME;Classification level 4 ID;Classification level 4 NAME;Model ID;Model NAME;Product ID;Product NAME;short description;Technical attribut ID;Technical attribut NAME;Technical attribut VALUE;Technical attribut UNIT
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100440;Classement au feu;Tissu M1; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100442;Coloris accoudoirs; ; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100443;Coloris assise;Bleu; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100450;Coloris dossier;Bleu; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100457;Coloris piètement;Noir; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100495;Densité mousse assise;40 kg/m3; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100511;Dossier réglable en hauteur;Oui; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100574;Gamme;Frezio; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;102118;Gamme revêtement;Tissu X trême - Camira; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100620;L x H dossier (cm);47 x 57 cm; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100624;L x H x P assise (cm);47 x 39 à 50 x 43 cm; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100674;Matière des accoudoirs; ; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100688;Matière du piètement;Nylon; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100303;Modèle sièges de bureau;Chaise; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100825;Réglage lombaire;Non; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100816;Revêtement assise;Tissu; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100817;Revêtement dossier;Tissu; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100822;Roulettes;Sol souple; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100919;Têtière;Non; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100376;Type;Siège de bureau; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100892;Type d'accoudoirs; ; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;100906;Type mécanisme;Asynchrone; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;101285;ZZ-Consignes-1;; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467001;Chaise Frezio mécanisme asynchrone 0419 Bleu;Chaise de bureau Frezio coloris bleu;101373;ZZ-Consignes-2;; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467002;Chaise Frezio mécanisme asynchrone 0420 Noir;Chaise de bureau Frezio coloris noir;100440;Classement au feu;Tissu M1; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467002;Chaise Frezio mécanisme asynchrone 0420 Noir;Chaise de bureau Frezio coloris noir;100442;Coloris accoudoirs; ; 
810;BUREAU;81006;SIEGES BUREAU;1329;SIEGES DE BUREAU;30003;Siège de bureau sur roulettes;102467;Siège bureau Frezio;102467002;Chaise Frezio mécanisme asynchrone 0420 Noir;Chaise de bureau Frezio coloris noir;100443;Coloris assise;Noir; 
